Date,<7000,7000-8000,8000-9000,9000-10000,10000-11000,11000-12000,>12000,total
2025-11-07,0.0,1.1625957085925622e-08,1.3427498743112665e-05,0.0004584330308716,0.0013210957404226,0.0015053376555442,0.0063173160888254,0.0003608571423683
2025-11-08,0.0,0.0,0.0,9.981257790059315e-06,0.0001970387384062,0.0008568397606723,0.0056639364920556,0.0001475355238653
2025-11-09,0.0,0.0,0.0,0.0,7.560798167105531e-06,0.0005205184570513,0.0051407720893621,9.991278784582391e-05
2025-11-10,0.0,0.0,0.0,0.0,3.7364850413723616e-06,0.0003794211661443,0.0041525126434862,7.78106550569646e-05
2025-11-11,0.0,0.0,0.0,0.0,2.241275751657668e-06,0.0002703920472413,0.0032315938733518,5.8871592045761645e-05
2025-11-12,0.0,0.0,0.0,0.0,1.7496683994977502e-06,0.0002309408737346,0.0028840634040534,5.184138353797607e-05
2025-11-13,0.0,0.0,0.0,0.0,1.9304966372146737e-06,0.0002354127354919,0.002901715459302,5.2373874495970085e-05
2025-11-14,0.0,3.75921516138078e-08,9.685182885732502e-05,0.0043775727972388,0.0198200065642595,0.0267127212136983,0.0305579360574483,0.0045459158718585
2025-11-15,2.1287954510285093e-08,6.138404569355771e-05,0.0014829167630523,0.0149519406259059,0.0401761494576931,0.0471390224993228,0.0499136336147785,0.0095224464312195
2025-11-16,2.729602101680939e-06,0.0004941783845424,0.0055648409761488,0.0311741977930068,0.0682455599308013,0.0809464529156684,0.0853634923696518,0.0173820201307535
2025-11-17,0.0025278399698436,0.0125344730913639,0.017702842131257,0.0442456379532814,0.0828658565878868,0.0975315943360328,0.1025670617818832,0.0258906707167625
2025-11-18,0.0104800928384065,0.0365022532641887,0.041220486164093,0.0682558938860893,0.1085905656218528,0.1251389533281326,0.1304336339235305,0.0430636443197727
2025-11-19,0.0106028132140636,0.0370334237813949,0.0416753999888896,0.0687369853258133,0.109138935804367,0.1255386769771576,0.1306894868612289,0.0433852151036262
2025-11-20,0.0102602113038301,0.0370059497654438,0.0416752435266971,0.0687369853258133,0.109138935804367,0.1255389750003814,0.1306952387094497,0.0432277396321296
2025-11-21,0.0115241110324859,0.0412524566054344,0.0459147617220878,0.0731541067361831,0.1141736805438995,0.1308944374322891,0.1358775794506073,0.0463125854730606
