Date,<7000,7000-8000,8000-9000,9000-10000,10000-11000,11000-12000,>12000,total
2025-11-11,0.0,0.0,0.0,0.0,0.0002805134119055,0.0138158456813983,0.0125875876532727,0.0255266346308547
2025-11-12,0.0,0.0,0.0,0.0,5.499531704914203e-05,0.009495366178163,0.0105081975488816,0.0191182082084
2025-11-13,0.0,0.0,0.0,0.0,2.660601281214886e-05,0.0059003528046756,0.0080007845367942,0.0132280797119223
2025-11-14,0.0,0.0009957356090743,0.1224110848653794,1.8895159145515004,3.61557952661186,3.1568035673329526,0.7292993716411289,9.403558684921869
2025-11-15,0.0033369558891531,0.1686214636667442,2.175391302748373,8.531612395817412,9.72505832002841,6.725735713454602,1.4208914050249648,28.526773068183104
2025-11-16,0.0001022378451623,0.0922873992959684,1.548780666327835,8.071634837645435,10.471211883416494,8.294073880397805,1.9044115616733768,30.094934756411416
2025-11-17,8.847119568925715,9.162905242456215,10.327612406872914,16.47743493471283,16.915949437854298,12.732722244296786,2.7651246651614403,76.89167659536761
2025-11-18,18.848551830868544,17.201854184662455,18.56371985872752,25.46367682426989,24.511205071997,18.00746014175909,3.72859033002996,125.9114192609412
2025-11-19,19.32594283893588,17.60319413849466,19.00176390377355,26.092412592285,25.01512500887636,18.36895024230906,3.802168887183704,128.78853541639714
2025-11-20,19.09643787362228,17.521409884334044,18.8926358663213,25.976912007343063,24.93909418385042,18.31043033171481,3.7882050734172994,128.10480644743092
2025-11-21,23.1159061893532,20.09251093129956,21.31230486114654,28.427478762522018,26.855888515108585,19.61043711736483,4.06020376266204,143.04105438199082
2025-11-22,6.412879243612424,12.025503492978068,19.84046845246164,27.99384684082384,26.6554850394186,20.551460315090623,4.344455850365733,117.2700983074332
2025-11-23,4.669548136940864,11.268348047973843,19.408650582965915,27.58952436634112,26.276869442688948,20.19528691646305,4.253794144670822,113.11132096421952
2025-11-24,4.123758119178351,10.95852530930569,19.11131722242033,27.198853028066463,25.911383223215065,19.889273665981165,4.165224167350203,110.8158140796674
2025-11-25,3.008390158646544,10.159660174719988,18.63213126859722,26.73173884838588,25.49056186719365,19.45756502246256,3.9922589444975465,106.94191387805589
2025-11-26,2.1870442910265866,9.24191787416996,18.071232462975946,26.109781697017503,24.91616740360122,18.93698610925493,3.81398054414912,102.760868221264
2025-11-27,1.5343455436819922,8.33736392247322,17.561685257922825,25.66830888195132,24.550349565835827,18.61852368871976,3.729749457123825,99.48826014450556
2025-11-28,0.89163254810683,7.02067523594645,16.77267091717792,25.08945023391227,24.16025140377425,18.34230536798117,3.6644686600805527,95.4286953465918
2025-11-29,1.8251487103570527,9.512391041837557,19.061066349649764,27.87636255681125,25.958355713458968,19.12919613394768,3.6137992627239823,106.47385036873588
2025-11-30,1.079974801153165,8.776280635754928,18.693173099843435,27.520766891600903,25.61934932735761,18.83787265237597,3.538966896502997,103.56798437878868
2025-12-01,0.7764020525659866,8.034112799418642,18.186165809467663,26.957795442923537,24.966115434841747,17.87166946623225,3.2482227922629927,99.57333010648964
2025-12-16,0.048824903941748,1.4562882614913244,9.798241064753832,22.45282805857665,20.173387413377235,12.89087799858214,2.0060507212133234,68.4766369749131
2025-12-17,0.045591078940941,1.6417604049384027,12.438141705430466,28.19744009751265,23.49473861084547,13.96801442995673,2.1068262712862063,81.52128758321803
2025-12-18,0.02322913264197,0.8718529101939663,8.686017430852418,24.906228040756663,22.21797886173832,13.229217866701129,1.9503604325211168,71.52182587809013
2025-12-19,0.0297959129137289,0.9916983548674528,10.276300538457876,27.578628693782942,22.74137855336056,12.372848867992234,1.6808966673042052,75.34633426914071
2025-12-20,0.0062099966214056,0.5437518446197925,8.33012991331441,26.72321128995495,23.862485248877817,13.448244272235382,1.8806111633691287,74.42573788011501
2025-12-21,0.0009582481072566,0.2983866602053193,6.2352050500051615,23.746409666964684,22.888542629869104,13.491133488275876,1.932611924992977,68.21317625581322
2025-12-22,1.336830296653458e-05,0.1674874335923882,4.833386260268948,21.57940183641053,22.2427103673835,13.211900429187674,1.8516562525825169,63.51176812637793
2025-12-23,0.114239318082944,1.5506945605082227,11.876720495573698,31.704728629665368,28.58300846315587,16.178041070722593,2.360163725242389,91.92649368896036
2025-12-24,0.0257347159727482,1.10090206842143,10.920558137109424,30.6211740948484,27.622454650678588,15.49288670987555,2.212212962721204,87.57290136697891
2025-12-25,7.030732730363544,26.40324865166224,49.80642596262039,72.44456681253205,58.38164837035026,35.5737772082959,6.222978839973905,255.0389120090589
2025-12-26,27.780705424845536,60.94938247623345,86.98992333344667,109.00951075752408,83.68357357143572,51.84942121981415,9.439103796968844,428.6800248972226
2025-12-27,40.46040254570932,76.8760414105012,102.69911608235878,118.29795276748447,84.03607253577877,49.34922129253585,8.698269381909093,479.6519921301655
2025-12-28,39.572892681299,76.24977142102414,102.48397383101006,118.04380452915493,83.82466700289353,49.164799866397686,8.634551322146537,477.2113658986993
2025-12-29,38.1100480125772,75.29761526219468,102.04906273981574,117.6328032098722,83.53290607175222,48.95964660701608,8.586176266124351,473.4026621721546
2025-12-30,37.69895259052386,71.16640893469382,96.0939546537074,111.22768540589684,80.92645848948729,47.131308499051705,7.983373949794569,451.4979333222452
2025-12-31,35.58196119202339,70.06313050923552,95.53835788318608,110.5518661296146,80.248937504955,46.38245441620806,7.741251785630197,445.39586733203873
2026-01-01,34.13820163648639,70.1053543841769,96.45817194356935,111.57838931615042,80.72460897757377,46.69051473067369,7.80884243504786,446.7810541359981
2026-01-02,34.293124234525656,76.27837910755406,108.37747059167742,124.13475839451532,89.67290671945162,52.42046867820112,8.850687323952325,493.1909361527355
2026-01-03,32.719578962489734,75.8654314775635,110.92926371124511,127.45220751250014,91.17364416973378,51.93351920275245,8.419708553301342,497.6947353389653
